date/time,script,user,action,table,field,"key value","old value","new value"
"2025-01-11 07:14:15",/afyaplus/logout,6,logout,::1,,,,
"2025-01-11 07:14:49",/afyaplus/login,6,login,::1,,,,
"2025-01-11 07:15:27",/afyaplus/logout,6,logout,::1,,,,
"2025-01-11 07:29:58",/afyaplus/login,1,login,::1,,,,
"2025-01-11 10:04:01",/afyaplus/patientadmissionsedit/1,1,U,patient_admissions,payment_method_id,1,0,1
"2025-01-11 10:04:01",/afyaplus/patientadmissionsedit/1,1,U,patient_admissions,medical_scheme_id,1,0,3
"2025-01-11 11:55:32",/afyaplus/logout,1,logout,::1,,,,
"2025-01-11 11:55:52",/afyaplus/login,1,login,::1,,,,
"2025-01-11 12:48:34",/afyaplus/logout,1,logout,::1,,,,
"2025-01-11 12:48:57",/afyaplus/login,6,login,::1,,,,
"2025-01-11 13:34:06",/afyaplus/logout,6,logout,::1,,,,
"2025-01-11 13:34:19",/afyaplus/login,6,login,::1,,,,
"2025-01-11 13:47:12",/afyaplus/logout,6,logout,::1,,,,
"2025-01-11 13:47:25",/afyaplus/login,6,login,::1,,,,
"2025-01-11 14:05:36",/afyaplus/logout,6,logout,::1,,,,
"2025-01-11 14:05:58",/afyaplus/login,1,login,::1,,,,
"2025-01-11 19:56:17",/afyaplus/logout,1,logout,::1,,,,
"2025-01-11 19:56:50",/afyaplus/login,2,login,::1,,,,
"2025-01-11 20:03:00",/afyaplus/logout,2,logout,::1,,,,
"2025-01-11 20:03:15",/afyaplus/login,6,login,::1,,,,
"2025-01-11 20:18:10",/afyaplus/logout,6,logout,::1,,,,
"2025-01-11 20:18:26",/afyaplus/login,1,login,::1,,,,
"2025-01-11 23:03:06",/afyaplus/logout,1,logout,::1,,,,
